HK,Residual,Psipred,CA
,,82.32,
,,82.33,
,,82.33,
,,82.34,
,,82.34,
,,82.35,
,,82.36,
,,82.36,
,,82.37,
,,82.37,
,,82.37,
,,82.38,
,,82.38,
,,82.38,
,,82.39,
,,82.39,
,,82.4,
,,82.4,
,,82.41,
,,82.41,
,,82.42,
,,82.42,
,,82.42,
,,82.42,
,,82.43,
,,82.43,
,,82.44,
,,82.44,
,,82.44,
,,82.45,
,,82.45,
,,82.45,
,,82.46,
,,82.47,
,,82.48,
,,82.49,
,,82.49,
,,82.49,
,,82.5,
,,82.5,
,,82.5,
,,82.5,
,,82.5,
,,82.51,
,,82.51,
,,82.51,
,,82.52,
,,82.52,
,,82.52,
,,82.53,
,,82.53,
,,82.53,
,,82.53,
,,82.54,
,,82.54,
,,82.54,
,,82.55,
,,82.55,
,,82.56,
,,82.56,
,,82.58,
,,82.58,
,,82.58,
,,82.59,
,,82.59,
,,82.59,
,,82.6,
,,82.6,
,,82.61,
,,82.62,
,,82.62,
,,82.63,
,,82.63,
,,82.63,
,,82.64,
,,82.64,
,,82.65,
,,82.66,
,,82.69,
,,82.7,
,,82.7,
,,82.7,
,,82.7,
,,82.7,
,,82.7,
,,82.7,
,,82.71,
,,82.71,
,,82.71,
,,82.71,
,,82.72,
,,82.72,
,,82.72,
,,82.73,
,,82.73,
,,82.73,
,,82.74,
,,82.74,
,,82.74,
,,82.74,
,,82.74,
,,82.75,
,,82.75,
,,82.75,
,,82.76,
,,82.76,
,,82.76,
,,82.77,
,,82.77,
,,82.78,
,,82.78,
,,82.79,
,,82.8,
,,82.8,
,,82.81,
,,82.81,
,,82.81,
,,82.81,
,,82.81,
,,82.82,
,,82.82,
,,82.83,
,,82.83,
,,82.83,
,,82.83,
,,82.84,
,,82.84,
,,82.84,
,,82.85,
,,82.85,
,,82.85,
,,82.86,
,,82.86,
,,82.86,
,,82.86,
,,82.86,
,,82.87,
,,82.87,
,,82.87,
,,82.87,
,,82.87,
,,82.88,
,,82.89,
,,82.89,
,,82.89,
,,82.89,
,,82.9,
,,82.9,
,,82.9,
,,82.9,
,,82.91,
,,82.91,
,,82.92,
,,82.92,
,,82.92,
,,82.92,
,,82.93,
,,82.93,
,,82.93,
,,82.93,
,,82.94,
,,82.94,
,,82.95,
,,82.95,
,,82.96,
,,82.96,
,,82.96,
,,82.97,
,,82.97,
,,82.98,
,,82.98,
,,82.98,
,,82.99,
,,82.99,
,,82.99,
,,82.99,
,,83,
,,83,
,,83,
,,83.01,
,,83.01,
,,83.01,
,,83.01,
,,83.01,
,,83.02,
,,83.02,
,,83.03,
,,83.04,
,,83.04,
,,83.04,
,,83.05,
,,83.05,
,,83.06,
,,83.06,
,,83.07,
,,83.07,
,,83.07,
,,83.07,
,,83.08,
,,83.08,
,,83.08,
,,83.09,
,,83.09,
,,83.09,
,,83.09,
,,83.11,
,,83.11,
,,83.12,
,,83.12,
,,83.12,
,,83.12,
,,83.13,
,,83.13,
,,83.13,
,,83.14,
,,83.14,
,,83.15,
,,83.15,
,,83.15,
,,83.16,
,,83.16,
,,83.16,
,,83.16,
,,83.17,
,,83.17,
,,83.17,
,,83.17,
,,83.17,
,,83.18,
,,83.18,
,,83.18,
,,83.19,
,,83.19,
,,83.2,
,,83.2,
,,83.21,
,,83.21,
,,83.21,
,,83.21,
,,83.22,
,,83.22,
,,83.23,
,,83.24,
,,83.25,
,,83.25,
,,83.26,
,,83.26,
,,83.26,
,,83.26,
,,83.26,
,,83.28,
,,83.28,
,,83.28,
,,83.28,
,,83.28,
,,83.28,
,,83.29,
,,83.29,
,,83.29,
,,83.29,
,,83.29,
,,83.3,
,,83.3,
,,83.3,
,,83.31,
,,83.31,
,,83.31,
,,83.32,
,,83.32,
,,83.32,
,,83.32,
,,83.33,
,,83.33,
,,83.33,
,,83.34,
,,83.34,
,,83.34,
,,83.35,
,,83.35,
,,83.35,
,,83.35,
,,83.35,
,,83.36,
,,83.36,
,,83.36,
,,83.37,
,,83.38,
,,83.38,
,,83.38,
,,83.38,
,,83.39,
,,83.39,
,,83.4,
,,83.41,
,,83.41,
,,83.41,
,,83.42,
,,83.43,
,,83.43,
,,83.44,
,,83.44,
,,83.44,
,,83.44,
,,83.45,
,,83.45,
,,83.46,
,,83.46,
,,83.46,
,,83.46,
,,83.46,
,,83.46,
,,83.47,
,,83.47,
,,83.47,
,,83.48,
,,83.48,
,,83.49,
,,83.49,
,,83.5,
,,83.5,
,,83.5,
,,83.51,
,,83.51,
,,83.51,
,,83.51,
,,83.52,
,,83.52,
,,83.52,
,,83.53,
,,83.54,
,,83.54,
,,83.55,
,,83.55,
,,83.55,
,,83.55,
,,83.56,
,,83.56,
,,83.56,
,,83.57,
,,83.57,
,,83.57,
,,83.58,
,,83.58,
,,83.59,
,,83.6,
,,83.6,
,,83.6,
,,83.6,
,,83.62,
,,83.62,
,,83.62,
,,83.62,
,,83.63,
,,83.63,
,,83.63,
,,83.64,
,,83.64,
,,83.64,
,,83.64,
,,83.65,
,,83.65,
,,83.65,
,,83.66,
,,83.66,
,,83.67,
,,83.67,
,,83.67,
,,83.67,
,,83.68,
,,83.68,
,,83.68,
,,83.69,
,,83.69,
,,83.69,
,,83.7,
,,83.7,
,,83.7,
,,83.71,
,,83.72,
,,83.72,
,,83.72,
,,83.72,
,,83.72,
,,83.72,
,,83.73,
,,83.73,
,,83.73,
,,83.73,
,,83.74,
,,83.74,
,,83.74,
,,83.74,
,,83.74,
,,83.74,
,,83.75,
,,83.75,
,,83.76,
,,83.76,
,,83.76,
,,83.77,
,,83.77,
,,83.77,
,,83.77,
,,83.78,
,,83.78,
,,83.78,
,,83.79,
,,83.8,
,,83.8,
,,83.81,
,,83.81,
,,83.81,
,,83.81,
,,83.81,
,,83.81,
,,83.81,
,,83.82,
,,83.82,
,,83.82,
,,83.83,
,,83.83,
,,83.83,
,,83.84,
,,83.84,
,,83.84,
,,83.84,
,,83.84,
,,83.85,
,,83.86,
,,83.86,
,,83.87,
,,83.87,
,,83.88,
,,83.88,
,,83.88,
,,83.88,
,,83.88,
,,83.89,
,,83.89,
,,83.89,
,,83.89,
,,83.89,
,,83.89,
,,83.9,
,,83.9,
,,83.9,
,,83.9,
,,83.9,
,,83.91,
,,83.91,
,,83.91,
,,83.92,
,,83.92,
,,83.92,
,,83.92,
,,83.93,
,,83.93,
,,83.93,
,,83.94,
,,83.94,
,,83.94,
,,83.94,
,,83.94,
,,83.94,
,,83.95,
,,83.95,
,,83.96,
,,83.96,
,,83.96,
,,83.96,
,,83.96,
,,83.96,
,,83.96,
,,83.97,
,,83.97,
,,83.97,
,,83.97,
,,83.98,
,,83.98,
,,83.98,
,,83.98,
,,83.98,
,,83.99,
,,83.99,
,,83.99,
,,84,
,,84.01,
,,84.01,
,,84.02,
,,84.03,
,,84.03,
,,84.03,
,,84.04,
,,84.04,
,,84.05,
,,84.05,
,,84.06,
,,84.06,
,,84.06,
,,84.06,
,,84.06,
,,84.07,
,,84.07,
,,84.07,
,,84.08,
,,84.09,
,,84.1,
,,84.1,
,,84.1,
,,84.11,
,,84.11,
,,84.12,
,,84.12,
,,84.12,
,,84.12,
,,84.12,
,,84.13,
,,84.13,
,,84.14,
,,84.15,
,,84.15,
,,84.15,
,,84.16,
,,84.16,
,,84.16,
,,84.17,
,,84.17,
,,84.18,
,,84.18,
,,84.18,
,,84.19,
,,84.19,
,,84.19,
,,84.2,
,,84.2,
,,84.2,
,,84.2,
,,84.21,
,,84.21,
,,84.21,
,,84.22,
,,84.22,
,,84.22,
,,84.22,
,,84.22,
,,84.22,
,,84.22,
,,84.22,
,,84.24,
,,84.24,
,,84.25,
,,84.25,
,,84.25,
,,84.26,
,,84.26,
,,84.26,
,,84.26,
,,84.27,
,,84.27,
,,84.27,
,,84.27,
,,84.28,
,,84.28,
,,84.28,
,,84.28,
,,84.28,
,,84.29,
,,84.29,
,,84.29,
,,84.3,
,,84.3,
,,84.31,
,,84.31,
,,84.32,
,,84.32,
,,84.33,
,,84.33,
,,84.33,
,,84.33,
,,84.33,
,,84.33,
,,84.34,
,,84.34,
,,84.34,
,,84.34,
,,84.36,
,,84.36,
,,84.36,
,,84.36,
,,84.36,
,,84.36,
,,84.37,
,,84.37,
,,84.37,
,,84.37,
,,84.38,
,,84.38,
,,84.38,
,,84.38,
,,84.38,
,,84.39,
,,84.39,
,,84.39,
,,84.39,
,,84.4,
,,84.41,
,,84.41,
,,84.41,
,,84.41,
,,84.41,
,,84.42,
,,84.42,
,,84.43,
,,84.43,
,,84.43,
,,84.43,
,,84.44,
,,84.44,
,,84.44,
,,84.44,
,,84.46,
,,84.46,
,,84.46,
,,84.47,
,,84.47,
,,84.47,
,,84.47,
,,84.47,
,,84.47,
,,84.47,
,,84.47,
,,84.48,
,,84.48,
,,84.48,
,,84.49,
,,84.49,
,,84.5,
,,84.5,
,,84.51,
,,84.51,
,,84.51,
,,84.51,
,,84.52,
,,84.52,
,,84.52,
,,84.52,
,,84.52,
,,84.52,
,,84.53,
,,84.53,
,,84.53,
,,84.53,
,,84.53,
,,84.53,
,,84.53,
,,84.53,
,,84.54,
,,84.54,
,,84.54,
,,84.54,
,,84.55,
,,84.55,
,,84.55,
,,84.56,
,,84.57,
,,84.57,
,,84.57,
,,84.57,
,,84.57,
,,84.58,
,,84.58,
,,84.58,
,,84.59,
,,84.59,
,,84.59,
,,84.6,
,,84.6,
,,84.6,
,,84.6,
,,84.61,
,,84.61,
,,84.61,
,,84.61,
,,84.61,
,,84.62,
,,84.62,
,,84.62,
,,84.62,
,,84.63,
,,84.63,
,,84.64,
,,84.65,
,,84.65,
,,84.65,
,,84.65,
,,84.66,
,,84.66,
,,84.67,
,,84.68,
,,84.68,
,,84.68,
,,84.68,
,,84.68,
,,84.69,
,,84.7,
,,84.7,
,,84.71,
,,84.71,
,,84.71,
,,84.71,
,,84.71,
,,84.71,
,,84.71,
,,84.71,
,,84.72,
,,84.72,
,,84.72,
,,84.72,
,,84.72,
,,84.73,
,,84.73,
,,84.73,
,,84.73,
,,84.73,
,,84.74,
,,84.74,
,,84.74,
,,84.74,
,,84.75,
,,84.75,
,,84.75,
,,84.75,
,,84.75,
,,84.76,
,,84.77,
,,84.77,
,,84.78,
,,84.79,
,,84.79,
,,84.79,
,,84.79,
,,84.8,
,,84.8,
,,84.81,
,,84.82,
,,84.82,
,,84.83,
,,84.83,
,,84.83,
,,84.83,
,,84.84,
,,84.84,
,,84.84,
,,84.84,
,,84.85,
,,84.85,
,,84.86,
,,84.86,
,,84.86,
,,84.86,
,,84.87,
,,84.88,
,,84.88,
,,84.89,
,,84.89,
,,84.89,
,,84.9,
,,84.9,
,,84.91,
,,84.91,
,,84.91,
,,84.91,
,,84.91,
,,84.92,
,,84.92,
,,84.93,
,,84.93,
,,84.93,
,,84.94,
,,84.95,
,,84.95,
,,84.95,
,,84.96,
,,84.96,
,,84.96,
,,84.97,
,,84.97,
,,84.98,
,,84.99,
,,84.99,
,,85,
,,85,
,,85.01,
,,85.02,
,,85.02,
,,85.02,
,,85.03,
,,85.03,
,,85.03,
,,85.03,
,,85.04,
,,85.04,
,,85.05,
,,85.05,
,,85.05,
,,85.06,
,,85.06,
,,85.07,
,,85.07,
,,85.07,
,,85.07,
,,85.08,
,,85.08,
,,85.08,
,,85.08,
,,85.09,
,,85.09,
,,85.1,
,,85.1,
,,85.1,
,,85.1,
,,85.1,
,,85.1,
,,85.11,
,,85.11,
,,85.12,
,,85.12,
,,85.13,
,,85.13,
,,85.13,
,,85.13,
,,85.13,
,,85.13,
,,85.14,
,,85.14,
,,85.14,
,,85.14,
,,85.14,
,,85.14,
,,85.15,
,,85.15,
,,85.15,
,,85.15,
,,85.15,
,,85.15,
,,85.16,
,,85.16,
,,85.16,
,,85.16,
,,85.16,
,,85.16,
,,85.17,
,,85.17,
,,85.17,
,,85.18,
,,85.18,
,,85.19,
,,85.19,
,,85.2,
,,85.2,
,,85.21,
,,85.21,
,,85.22,
,,85.22,
,,85.22,
,,85.22,
,,85.22,
,,85.22,
,,85.23,
,,85.23,
,,85.23,
,,85.23,
,,85.24,
,,85.24,
,,85.24,
,,85.24,
,,85.25,
,,85.26,
,,85.27,
,,85.27,
,,85.27,
,,85.28,
,,85.28,
,,85.28,
,,85.28,
,,85.28,
,,85.29,
,,85.29,
,,85.29,
,,85.29,
,,85.29,
,,85.3,
,,85.3,
,,85.31,
,,85.31,
,,85.33,
,,85.33,
,,85.33,
,,85.34,
,,85.34,
,,85.34,
,,85.34,
,,85.34,
,,85.35,
,,85.35,
,,85.35,
,,85.35,
,,85.36,
,,85.36,
,,85.36,
,,85.37,
,,85.37,
,,85.37,
,,85.38,
,,85.38,
,,85.38,
,,85.38,
,,85.38,
,,85.39,
,,85.39,
,,85.39,
,,85.4,
,,85.4,
,,85.4,
,,85.4,
,,85.4,
,,85.4,
,,85.4,
,,85.41,
,,85.41,
,,85.41,
,,85.41,
,,85.41,
,,85.42,
,,85.42,
,,85.43,
,,85.43,
,,85.44,
,,85.44,
,,85.44,
,,85.44,
,,85.44,
,,85.45,
,,85.45,
,,85.45,
,,85.46,
,,85.46,
,,85.46,
,,85.46,
,,85.46,
,,85.47,
,,85.47,
,,85.47,
,,85.47,
,,85.47,
,,85.47,
,,85.47,
,,85.48,
,,85.48,
,,85.48,
,,85.49,
,,85.49,
,,85.5,
,,85.5,
,,85.5,
,,85.51,
,,85.51,
,,85.51,
,,85.51,
,,85.51,
,,85.52,
,,85.53,
,,85.53,
,,85.53,
,,85.53,
,,85.54,
,,85.54,
,,85.55,
,,85.55,
,,85.55,
,,85.56,
,,85.57,
,,85.57,
,,85.58,
,,85.58,
,,85.59,
,,85.59,
,,85.59,
,,85.59,
,,85.59,
,,85.59,
,,85.6,
,,85.6,
,,85.6,
,,85.6,
,,85.6,
,,85.6,
,,85.61,
,,85.62,
,,85.62,
,,85.62,
,,85.62,
,,85.62,
,,85.63,
,,85.63,
,,85.63,
,,85.63,
,,85.63,
,,85.63,
,,85.63,
,,85.64,
,,85.64,
,,85.65,
,,85.65,
,,85.65,
,,85.65,
,,85.66,
,,85.66,
,,85.66,
,,85.67,
,,85.67,
,,85.67,
,,85.68,
,,85.68,
,,85.69,
,,85.69,
,,85.69,
,,85.7,
,,85.7,
,,85.7,
,,85.71,
,,85.71,
,,85.71,
,,85.71,
,,85.72,
,,85.72,
,,85.72,
,,85.74,
,,85.74,
,,85.75,
,,85.75,
,,85.75,
,,85.75,
,,85.75,
,,85.75,
,,85.75,
,,85.75,
,,85.76,
,,85.77,
,,85.77,
,,85.78,
,,85.79,
,,85.79,
,,85.79,
,,85.79,
,,85.81,
,,85.81,
,,85.81,
,,85.82,
,,85.82,
,,85.82,
,,85.82,
,,85.82,
,,85.82,
,,85.83,
,,85.83,
,,85.83,
,,85.83,
,,85.83,
,,85.83,
,,85.84,
,,85.84,
,,85.84,
,,85.84,
,,85.85,
,,85.85,
,,85.85,
,,85.85,
,,85.85,
,,85.85,
,,85.85,
,,85.86,
,,85.86,
,,85.86,
,,85.86,
,,85.87,
,,85.87,
,,85.87,
,,85.87,
,,85.87,
,,85.87,
,,85.88,
,,85.88,
,,85.88,
,,85.88,
,,85.89,
,,85.89,
,,85.89,
,,85.89,
,,85.89,
,,85.9,
,,85.9,
,,85.91,
,,85.91,
,,85.91,
,,85.92,
,,85.92,
,,85.92,
,,85.92,
,,85.93,
,,85.93,
,,85.94,
,,85.94,
,,85.94,
,,85.94,
,,85.95,
,,85.95,
,,85.95,
,,85.95,
,,85.96,
,,85.96,
,,85.96,
,,85.96,
,,85.97,
,,85.97,
,,85.97,
,,85.97,
,,85.98,
,,85.98,
,,85.99,
,,85.99,
,,85.99,
,,86,
,,86,
,,86,
,,86,
,,86,
,,86.01,
,,86.01,
,,86.02,
,,86.02,
,,86.02,
,,86.03,
,,86.03,
,,86.04,
,,86.04,
,,86.04,
,,86.04,
,,86.06,
,,86.06,
,,86.06,
,,86.06,
,,86.06,
,,86.06,
,,86.06,
,,86.07,
,,86.07,
,,86.07,
,,86.07,
,,86.07,
,,86.07,
,,86.08,
,,86.08,
,,86.08,
,,86.08,
,,86.08,
,,86.09,
,,86.1,
,,86.1,
,,86.11,
,,86.11,
,,86.12,
,,86.12,
,,86.12,
,,86.12,
,,86.13,
,,86.13,
,,86.13,
,,86.14,
,,86.14,
,,86.15,
,,86.15,
,,86.15,
,,86.15,
,,86.16,
,,86.17,
,,86.17,
,,86.17,
,,86.17,
,,86.19,
,,86.2,
,,86.2,
,,86.2,
,,86.21,
,,86.21,
,,86.21,
,,86.21,
,,86.21,
,,86.22,
,,86.22,
,,86.22,
,,86.22,
,,86.22,
,,86.22,
,,86.23,
,,86.23,
,,86.23,
,,86.24,
,,86.24,
,,86.24,
,,86.24,
,,86.25,
,,86.25,
,,86.25,
,,86.25,
,,86.25,
,,86.27,
,,86.27,
,,86.27,
,,86.28,
,,86.28,
,,86.29,
,,86.29,
,,86.29,
,,86.29,
,,86.29,
,,86.29,
,,86.3,
,,86.3,
,,86.3,
,,86.3,
,,86.3,
,,86.3,
,,86.3,
,,86.31,
,,86.31,
,,86.31,
,,86.31,
,,86.32,
,,86.32,
,,86.32,
,,86.32,
,,86.33,
,,86.33,
,,86.33,
,,86.33,
,,86.34,
,,86.34,
,,86.34,
,,86.34,
,,86.34,
,,86.34,
,,86.34,
,,86.35,
,,86.35,
,,86.35,
,,86.35,
,,86.35,
,,86.35,
,,86.35,
,,86.36,
,,86.36,
,,86.36,
,,86.36,
,,86.36,
,,86.37,
,,86.37,
,,86.37,
,,86.38,
,,86.38,
,,86.38,
,,86.38,
,,86.38,
,,86.39,
,,86.39,
,,86.39,
,,86.39,
,,86.4,
,,86.4,
,,86.41,
,,86.41,
,,86.41,
,,86.41,
,,86.41,
,,86.41,
,,86.42,
,,86.42,
,,86.42,
,,86.42,
,,86.43,
,,86.43,
,,86.43,
,,86.43,
,,86.44,
,,86.44,
,,86.44,
,,86.44,
,,86.45,
,,86.45,
,,86.46,
,,86.46,
,,86.46,
,,86.47,
,,86.47,
,,86.47,
,,86.47,
,,86.47,
,,86.47,
,,86.48,
,,86.48,
,,86.48,
,,86.49,
,,86.49,
,,86.49,
,,86.5,
,,86.5,
,,86.5,
,,86.5,
,,86.51,
,,86.51,
,,86.51,
,,86.51,
,,86.51,
,,86.52,
,,86.52,
,,86.52,
,,86.52,
,,86.52,
,,86.53,
,,86.53,
,,86.53,
,,86.53,
,,86.54,
,,86.54,
,,86.54,
,,86.54,
,,86.54,
,,86.55,
,,86.55,
,,86.55,
,,86.56,
,,86.56,
,,86.56,
,,86.56,
,,86.56,
,,86.57,
,,86.57,
,,86.57,
,,86.57,
,,86.57,
,,86.57,
,,86.57,
,,86.58,
,,86.58,
,,86.58,
,,86.58,
,,86.58,
,,86.59,
,,86.59,
,,86.59,
,,86.6,
,,86.61,
,,86.61,
,,86.61,
,,86.61,
,,86.62,
,,86.62,
,,86.62,
,,86.62,
,,86.63,
,,86.63,
,,86.64,
,,86.64,
,,86.65,
,,86.65,
,,86.65,
,,86.66,
,,86.66,
,,86.66,
,,86.66,
,,86.66,
,,86.66,
,,86.66,
,,86.67,
,,86.67,
,,86.67,
,,86.68,
,,86.68,
,,86.68,
,,86.69,
,,86.69,
,,86.69,
,,86.7,
,,86.7,
,,86.7,
,,86.7,
,,86.7,
,,86.71,
,,86.71,
,,86.71,
,,86.71,
,,86.72,
,,86.72,
,,86.72,
,,86.73,
,,86.73,
,,86.73,
,,86.73,
,,86.73,
,,86.73,
,,86.73,
,,86.73,
,,86.74,
,,86.74,
,,86.74,
,,86.74,
,,86.74,
,,86.75,
,,86.75,
,,86.75,
,,86.75,
,,86.75,
,,86.75,
,,86.75,
,,86.75,
,,86.76,
,,86.76,
,,86.76,
,,86.76,
,,86.77,
,,86.77,
,,86.77,
,,86.77,
,,86.78,
,,86.78,
,,86.78,
,,86.79,
,,86.79,
,,86.8,
,,86.8,
,,86.8,
,,86.8,
,,86.8,
,,86.8,
,,86.81,
,,86.81,
,,86.82,
,,86.83,
,,86.83,
,,86.83,
,,86.84,
,,86.84,
,,86.84,
,,86.84,
,,86.84,
,,86.84,
,,86.84,
,,86.85,
,,86.85,
,,86.85,
,,86.85,
,,86.86,
,,86.87,
,,86.87,
,,86.87,
,,86.88,
,,86.88,
,,86.88,
,,86.89,
,,86.89,
,,86.89,
,,86.9,
,,86.9,
,,86.9,
,,86.9,
,,86.9,
,,86.91,
,,86.91,
,,86.91,
,,86.91,
,,86.92,
,,86.92,
,,86.92,
,,86.92,
,,86.92,
,,86.92,
,,86.93,
,,86.93,
,,86.93,
,,86.93,
,,86.93,
,,86.94,
,,86.94,
,,86.94,
,,86.94,
,,86.94,
,,86.94,
,,86.94,
,,86.95,
,,86.95,
,,86.96,
,,86.96,
,,86.96,
,,86.96,
,,86.97,
,,86.97,
,,86.97,
,,86.98,
,,86.98,
,,86.98,
,,86.98,
,,86.98,
,,86.99,
,,86.99,
,,87,
,,87.01,
,,87.01,
,,87.01,
,,87.02,
,,87.02,
,,87.02,
,,87.02,
,,87.02,
,,87.02,
,,87.02,
,,87.02,
,,87.03,
,,87.04,
,,87.04,
,,87.04,
,,87.05,
,,87.05,
,,87.06,
,,87.06,
,,87.07,
,,87.07,
,,87.07,
,,87.07,
,,87.07,
,,87.08,
,,87.08,
,,87.09,
,,87.09,
,,87.1,
,,87.1,
,,87.11,
,,87.11,
,,87.11,
,,87.11,
,,87.11,
,,87.11,
,,87.12,
,,87.12,
,,87.12,
,,87.12,
,,87.12,
,,87.12,
,,87.13,
,,87.13,
,,87.13,
,,87.14,
,,87.14,
,,87.14,
,,87.15,
,,87.16,
,,87.16,
,,87.16,
,,87.16,
,,87.17,
,,87.17,
,,87.17,
,,87.17,
,,87.17,
,,87.18,
,,87.18,
,,87.18,
,,87.18,
,,87.19,
,,87.19,
,,87.19,
,,87.19,
,,87.2,
,,87.2,
,,87.21,
,,87.22,
,,87.22,
,,87.23,
,,87.23,
,,87.23,
,,87.23,
,,87.23,
,,87.24,
,,87.24,
,,87.24,
,,87.24,
,,87.24,
,,87.25,
,,87.25,
,,87.25,
,,87.25,
,,87.25,
,,87.26,
,,87.26,
,,87.26,
,,87.26,
,,87.28,
,,87.28,
,,87.28,
,,87.28,
,,87.28,
,,87.28,
,,87.28,
,,87.28,
,,87.28,
,,87.29,
,,87.29,
,,87.29,
,,87.29,
,,87.29,
,,87.29,
,,87.29,
,,87.29,
,,87.3,
,,87.3,
,,87.3,
,,87.3,
,,87.3,
,,87.31,
,,87.32,
,,87.32,
,,87.32,
,,87.32,
,,87.33,
,,87.33,
,,87.33,
,,87.33,
,,87.34,
,,87.34,
,,87.34,
,,87.35,
,,87.35,
,,87.35,
,,87.35,
,,87.35,
,,87.35,
,,87.36,
,,87.36,
,,87.36,
,,87.36,
,,87.36,
,,87.37,
,,87.37,
,,87.37,
,,87.37,
,,87.38,
,,87.38,
,,87.38,
,,87.38,
,,87.38,
,,87.38,
,,87.38,
,,87.39,
,,87.39,
,,87.39,
,,87.39,
,,87.39,
,,87.39,
,,87.4,
,,87.4,
,,87.4,
,,87.41,
,,87.42,
,,87.42,
,,87.42,
,,87.43,
,,87.43,
,,87.43,
,,87.43,
,,87.43,
,,87.43,
,,87.43,
,,87.43,
,,87.44,
,,87.44,
,,87.44,
,,87.45,
,,87.45,
,,87.45,
,,87.46,
,,87.46,
,,87.46,
,,87.46,
,,87.46,
,,87.47,
